2026-02-26T09:21:57.448096	0	5	NO_Vest	no_vest	0.2854	0.01	32.31	63.72	151.75	1
2026-02-26T09:21:57.448096	0	5	NO_Vest	no_vest	0.2561	0.00	30.00	63.47	153.03	1
2026-02-26T09:21:58.229797	0	5	NO_Vest	no_vest	0.3451	296.44	46.94	429.47	122.31	1
2026-02-26T09:21:58.446414	0	5	NO_Vest	no_vest	0.5516	295.88	65.72	428.16	136.50	1
2026-02-26T09:21:58.448258	0	5	NO_Vest	no_vest	0.5458	293.38	68.12	425.88	221.06	1
2026-02-26T09:21:58.451357	0	5	NO_Vest	no_vest	0.4766	288.56	75.44	428.84	150.25	1
2026-02-26T09:21:58.451357	0	6	NO_goggles	no_goggles	0.3612	360.44	5.40	403.95	25.96	1
2026-02-26T09:21:58.613616	0	6	NO_goggles	no_goggles	0.4668	352.53	10.07	401.58	31.45	1
2026-02-26T09:21:58.613616	0	5	NO_Vest	no_vest	0.3513	285.50	77.69	427.75	168.36	1
2026-02-26T09:21:58.613616	0	5	NO_Vest	no_vest	0.2783	284.50	79.06	427.59	220.53	1
2026-02-26T09:21:58.624773	0	5	NO_Vest	no_vest	0.6968	285.31	85.34	424.69	167.06	1
2026-02-26T09:21:58.624773	0	6	NO_goggles	no_goggles	0.5603	366.48	20.81	399.72	42.97	1
2026-02-26T09:21:58.624773	0	6	NO_goggles	no_goggles	0.4785	352.06	18.49	400.47	42.80	1
2026-02-26T09:21:58.624773	0	5	NO_Vest	no_vest	0.4007	282.38	86.88	425.06	230.72	1
2026-02-26T09:21:58.625963	0	5	NO_Vest	no_vest	0.7303	278.69	92.31	420.88	226.25	1
2026-02-26T09:21:58.625963	0	6	NO_goggles	no_goggles	0.5775	344.56	25.09	395.28	48.93	1
2026-02-26T09:21:58.625963	0	6	NO_goggles	no_goggles	0.3040	354.19	27.84	395.46	50.50	1
2026-02-26T09:21:58.634437	0	5	NO_Vest	no_vest	0.7394	274.88	101.56	419.41	228.94	1
2026-02-26T09:21:58.634437	0	6	NO_goggles	no_goggles	0.5756	336.88	32.41	388.89	56.48	1
2026-02-26T09:21:58.634437	0	4	NO_helmet	no_helmet	0.4073	337.34	1.39	394.42	23.99	1
2026-02-26T09:21:58.737858	0	5	NO_Vest	no_vest	0.7334	267.44	105.03	416.66	214.28	1
2026-02-26T09:21:58.737858	0	6	NO_goggles	no_goggles	0.6243	334.02	39.95	384.84	61.22	1
2026-02-26T09:21:58.737858	0	4	NO_helmet	no_helmet	0.5927	331.67	1.32	394.22	34.06	1
2026-02-26T09:21:58.740858	0	5	NO_Vest	no_vest	0.6749	264.88	110.75	415.03	210.34	1
2026-02-26T09:21:58.740858	0	6	NO_goggles	no_goggles	0.6151	331.19	45.29	381.48	66.25	1
2026-02-26T09:21:58.740858	0	4	NO_helmet	no_helmet	0.6058	327.42	1.99	393.16	35.34	1
2026-02-26T09:21:58.748187	0	5	NO_Vest	no_vest	0.7287	264.69	114.56	414.62	205.62	1
2026-02-26T09:21:58.748187	0	6	NO_goggles	no_goggles	0.5908	324.92	48.27	379.91	74.14	1
2026-02-26T09:21:58.748187	0	4	NO_helmet	no_helmet	0.5851	323.42	2.88	391.75	39.16	1
2026-02-26T09:21:58.753187	0	5	NO_Vest	no_vest	0.6732	260.62	116.25	413.56	214.09	1
2026-02-26T09:21:58.753187	0	6	NO_goggles	no_goggles	0.6169	322.09	49.33	377.58	74.81	1
2026-02-26T09:21:58.753187	0	4	NO_helmet	no_helmet	0.5660	321.50	4.38	386.47	40.20	1
2026-02-26T09:21:58.895826	0	5	NO_Vest	no_vest	0.6766	258.69	116.16	412.94	214.59	1
2026-02-26T09:21:58.895826	0	6	NO_goggles	no_goggles	0.6058	320.44	50.99	375.38	74.57	1
2026-02-26T09:21:58.895826	0	4	NO_helmet	no_helmet	0.5889	319.66	5.23	384.66	41.74	1
2026-02-26T09:21:58.895826	0	5	NO_Vest	no_vest	0.6885	256.12	116.72	411.31	216.69	1
2026-02-26T09:21:58.895826	0	6	NO_goggles	no_goggles	0.6206	319.89	50.94	372.69	75.38	1
2026-02-26T09:21:58.895826	0	4	NO_helmet	no_helmet	0.5946	316.28	4.61	384.66	41.55	1
2026-02-26T09:21:58.904790	0	5	NO_Vest	no_vest	0.6749	254.88	115.50	412.06	217.19	1
2026-02-26T09:21:58.904790	0	6	NO_goggles	no_goggles	0.6352	318.91	50.68	371.97	74.89	1
2026-02-26T09:21:58.904790	0	4	NO_helmet	no_helmet	0.6188	314.91	3.59	385.19	41.06	1
2026-02-26T09:21:58.904790	0	5	NO_Vest	no_vest	0.6715	254.06	114.75	411.00	215.84	1
2026-02-26T09:21:58.904790	0	4	NO_helmet	no_helmet	0.6424	314.03	2.20	384.62	39.09	1
2026-02-26T09:21:58.904790	0	6	NO_goggles	no_goggles	0.6021	317.09	48.66	371.33	73.97	1
2026-02-26T09:21:59.053220	0	5	NO_Vest	no_vest	0.7001	252.06	112.91	410.19	211.78	1
2026-02-26T09:21:59.053220	0	4	NO_helmet	no_helmet	0.6723	314.41	1.59	383.78	37.08	1
2026-02-26T09:21:59.053220	0	6	NO_goggles	no_goggles	0.6114	318.75	44.76	371.59	68.89	1
2026-02-26T09:21:59.067123	0	5	NO_Vest	no_vest	0.6868	252.25	109.91	410.31	208.81	1
2026-02-26T09:21:59.067123	0	6	NO_goggles	no_goggles	0.5889	317.22	40.45	370.19	63.48	1
2026-02-26T09:21:59.067123	0	4	NO_helmet	no_helmet	0.5370	313.77	1.23	381.38	33.91	1
2026-02-26T09:21:59.072125	0	5	NO_Vest	no_vest	0.7210	255.12	106.06	409.50	212.06	1
2026-02-26T09:21:59.072125	0	6	NO_goggles	no_goggles	0.6243	316.73	35.86	371.50	59.83	1
2026-02-26T09:21:59.072125	0	4	NO_helmet	no_helmet	0.3766	315.98	1.34	378.59	26.99	1
2026-02-26T09:21:59.082404	0	5	NO_Vest	no_vest	0.6935	254.44	103.66	408.56	211.78	1
2026-02-26T09:21:59.082404	0	6	NO_goggles	no_goggles	0.5448	319.66	31.88	370.55	56.56	1
2026-02-26T09:21:59.082404	0	4	NO_helmet	no_helmet	0.2697	317.03	0.92	376.06	22.68	1
2026-02-26T09:21:59.222511	0	5	NO_Vest	no_vest	0.6680	254.56	100.16	408.38	207.69	1
2026-02-26T09:21:59.222511	0	6	NO_goggles	no_goggles	0.5983	316.77	27.49	369.22	51.45	1
2026-02-26T09:21:59.229512	0	5	NO_Vest	no_vest	0.6270	255.81	98.84	406.59	214.19	1
2026-02-26T09:21:59.229512	0	6	NO_goggles	no_goggles	0.5983	320.19	26.70	367.20	48.99	1
2026-02-26T09:21:59.229512	0	6	NO_goggles	no_goggles	0.3923	312.42	23.66	365.28	48.04	1
2026-02-26T09:21:59.238435	0	5	NO_Vest	no_vest	0.6610	255.38	101.66	407.47	208.28	1
2026-02-26T09:21:59.238435	0	6	NO_goggles	no_goggles	0.5293	310.78	27.07	366.05	50.96	1
2026-02-26T09:21:59.238435	0	6	NO_goggles	no_goggles	0.3007	323.72	29.20	365.90	51.63	1
2026-02-26T09:21:59.242269	0	5	NO_Vest	no_vest	0.6783	253.12	103.53	407.94	204.06	1
2026-02-26T09:21:59.242269	0	6	NO_goggles	no_goggles	0.5195	303.47	30.38	365.53	56.19	1
2026-02-26T09:21:59.415313	0	5	NO_Vest	no_vest	0.7394	250.75	108.47	409.12	213.66	1
2026-02-26T09:21:59.415313	0	6	NO_goggles	no_goggles	0.5370	310.05	35.27	366.41	60.31	1
2026-02-26T09:21:59.415313	0	4	NO_helmet	no_helmet	0.3567	313.50	1.24	375.36	26.04	1
2026-02-26T09:21:59.415313	0	6	NO_goggles	no_goggles	0.3522	324.59	37.12	367.38	60.64	1
2026-02-26T09:21:59.431410	0	5	NO_Vest	no_vest	0.7513	251.06	113.69	411.44	220.22	1
2026-02-26T09:21:59.431410	0	6	NO_goggles	no_goggles	0.5312	309.39	40.81	367.08	65.05	1
2026-02-26T09:21:59.431410	0	4	NO_helmet	no_helmet	0.4941	310.66	1.85	378.59	32.34	1
2026-02-26T09:21:59.431410	0	6	NO_goggles	no_goggles	0.3775	324.00	42.68	370.61	66.22	1
2026-02-26T09:21:59.439445	0	5	NO_Vest	no_vest	0.6851	251.00	117.28	416.44	223.94	1
2026-02-26T09:21:59.439445	0	4	NO_helmet	no_helmet	0.6002	310.66	1.77	382.19	37.06	1
2026-02-26T09:21:59.439445	0	6	NO_goggles	no_goggles	0.4824	317.19	46.55	371.30	73.12	1
2026-02-26T09:21:59.439445	0	6	NO_goggles	no_goggles	0.3024	310.29	45.77	363.28	70.23	1
2026-02-26T09:21:59.443350	0	5	NO_Vest	no_vest	0.6749	253.44	122.06	416.75	226.66	1
2026-02-26T09:21:59.443350	0	4	NO_helmet	no_helmet	0.6243	310.97	1.66	384.50	38.67	1
2026-02-26T09:21:59.443350	0	6	NO_goggles	no_goggles	0.5660	314.78	49.64	371.02	75.94	1
2026-02-26T09:21:59.548644	0	5	NO_Vest	no_vest	0.6397	249.38	126.44	418.00	228.81	1
2026-02-26T09:21:59.548644	0	6	NO_goggles	no_goggles	0.5622	313.25	50.80	369.73	77.53	1
2026-02-26T09:21:59.548644	0	4	NO_helmet	no_helmet	0.5117	313.70	1.48	388.66	39.81	1
2026-02-26T09:21:59.548644	0	5	NO_Vest	no_vest	0.7033	249.38	130.66	418.69	225.94	1
2026-02-26T09:21:59.548644	0	6	NO_goggles	no_goggles	0.5699	314.17	51.41	372.12	78.44	1
2026-02-26T09:21:59.548644	0	4	NO_helmet	no_helmet	0.4102	315.28	3.91	390.88	41.59	1
2026-02-26T09:21:59.548644	0	4	NO_helmet	no_helmet	0.3320	294.94	1.97	391.91	48.61	1
2026-02-26T09:21:59.548644	0	4	NO_helmet	no_helmet	0.2713	249.84	1.28	395.94	67.88	1
2026-02-26T09:21:59.565466	0	5	NO_Vest	no_vest	0.7082	250.25	126.62	419.50	223.66	1
2026-02-26T09:21:59.565466	0	6	NO_goggles	no_goggles	0.5737	316.81	51.91	381.83	79.38	1
2026-02-26T09:21:59.565466	0	4	NO_helmet	no_helmet	0.4785	321.44	4.09	398.53	43.12	1
2026-02-26T09:21:59.565466	0	5	NO_Vest	no_vest	0.7394	253.25	121.56	422.31	224.22	1
2026-02-26T09:21:59.565466	0	4	NO_helmet	no_helmet	0.5467	327.12	2.52	403.41	40.08	1
2026-02-26T09:21:59.565466	0	6	NO_goggles	no_goggles	0.5390	325.61	49.03	389.22	79.09	1
2026-02-26T09:21:59.699594	0	5	NO_Vest	no_vest	0.7670	256.12	118.50	423.69	213.98	1
2026-02-26T09:21:59.699594	0	4	NO_helmet	no_helmet	0.6132	337.88	2.44	410.25	37.96	1
2026-02-26T09:21:59.699594	0	6	NO_goggles	no_goggles	0.6002	333.45	47.73	393.42	75.91	1
2026-02-26T09:21:59.717584	0	5	NO_Vest	no_vest	0.7225	257.31	114.00	426.94	214.25	1
2026-02-26T09:21:59.717584	0	4	NO_helmet	no_helmet	0.5832	342.72	1.96	414.69	36.00	1
2026-02-26T09:21:59.717584	0	6	NO_goggles	no_goggles	0.5254	336.03	47.26	400.22	75.86	1
2026-02-26T09:21:59.717584	0	6	NO_goggles	no_goggles	0.2814	337.84	46.13	389.12	72.12	1
2026-02-26T09:21:59.726369	0	5	NO_Vest	no_vest	0.7194	257.75	115.97	427.56	218.34	1
2026-02-26T09:21:59.726369	0	4	NO_helmet	no_helmet	0.5964	346.61	2.29	416.88	36.48	1
2026-02-26T09:21:59.726369	0	6	NO_goggles	no_goggles	0.5583	343.72	47.98	404.45	76.84	1
2026-02-26T09:21:59.734439	0	5	NO_Vest	no_vest	0.5955	259.69	124.41	427.94	223.59	1
2026-02-26T09:21:59.734439	0	6	NO_goggles	no_goggles	0.5908	345.69	49.81	404.05	77.64	1
2026-02-26T09:21:59.734439	0	4	NO_helmet	no_helmet	0.5332	347.95	1.61	420.19	36.23	1
2026-02-26T09:21:59.848733	0	5	NO_Vest	no_vest	0.6732	261.06	134.00	429.12	225.06	1
2026-02-26T09:21:59.848733	0	6	NO_goggles	no_goggles	0.6352	345.12	55.73	403.92	84.25	1
2026-02-26T09:21:59.848733	0	4	NO_helmet	no_helmet	0.3303	348.98	3.77	418.94	44.31	1
2026-02-26T09:21:59.865223	0	4	NO_helmet	no_helmet	0.6334	255.00	2.19	421.31	67.91	1
2026-02-26T09:21:59.865223	0	5	NO_Vest	no_vest	0.5823	251.31	140.31	430.75	247.38	1
2026-02-26T09:21:59.865223	0	6	NO_goggles	no_goggles	0.4902	347.50	63.84	404.05	95.05	1
2026-02-26T09:21:59.865223	0	6	NO_goggles	no_goggles	0.3757	337.97	62.17	398.06	89.73	1
2026-02-26T09:21:59.869612	0	4	NO_helmet	no_helmet	0.6926	260.62	7.27	417.06	63.78	1
2026-02-26T09:21:59.869612	0	6	NO_goggles	no_goggles	0.6114	334.19	73.53	397.30	104.38	1
2026-02-26T09:21:59.883345	0	4	NO_helmet	no_helmet	0.6860	276.62	13.88	415.12	69.53	1
2026-02-26T09:21:59.883345	0	4	NO_helmet	no_helmet	0.6671	316.00	18.45	414.78	69.14	1
2026-02-26T09:21:59.883345	0	6	NO_goggles	no_goggles	0.6637	326.78	85.59	390.17	116.11	1
2026-02-26T09:21:59.883345	0	4	NO_helmet	no_helmet	0.3329	254.31	2.17	417.94	69.69	1
2026-02-26T09:22:00.031913	0	4	NO_helmet	no_helmet	0.6058	318.09	31.98	410.47	84.47	1
2026-02-26T09:22:00.031913	0	4	NO_helmet	no_helmet	0.5832	272.00	13.44	412.00	83.44	1
2026-02-26T09:22:00.031913	0	6	NO_goggles	no_goggles	0.4883	323.94	96.39	389.50	127.99	1
2026-02-26T09:22:00.043310	0	4	NO_helmet	no_helmet	0.6460	319.81	45.48	403.53	99.25	1
2026-02-26T09:22:00.043310	0	6	NO_goggles	no_goggles	0.5718	317.81	108.95	383.20	141.05	1
2026-02-26T09:22:00.053150	0	4	NO_helmet	no_helmet	0.6843	312.92	58.53	396.53	105.70	1
2026-02-26T09:22:00.053150	0	6	NO_goggles	no_goggles	0.6151	316.05	118.06	375.59	148.81	1
2026-02-26T09:22:00.058151	0	4	NO_helmet	no_helmet	0.6723	308.00	68.11	389.22	115.94	1
2026-02-26T09:22:00.058151	0	6	NO_goggles	no_goggles	0.4785	311.84	127.27	373.48	159.33	1
2026-02-26T09:22:00.181830	0	4	NO_helmet	no_helmet	0.6706	303.53	71.78	390.28	123.28	1
2026-02-26T09:22:00.181830	0	6	NO_goggles	no_goggles	0.5487	305.06	134.67	369.94	164.08	1
2026-02-26T09:22:00.200202	0	4	NO_helmet	no_helmet	0.6740	301.22	76.39	388.97	125.95	1
2026-02-26T09:22:00.200202	0	6	NO_goggles	no_goggles	0.5583	302.28	137.31	364.41	168.91	1
2026-02-26T09:22:00.200202	0	4	NO_helmet	no_helmet	0.6993	298.59	80.39	377.34	125.50	1
2026-02-26T09:22:00.200202	0	6	NO_goggles	no_goggles	0.6188	295.03	139.65	359.33	172.75	1
2026-02-26T09:22:00.200202	0	4	NO_helmet	no_helmet	0.6775	294.22	80.52	371.19	126.34	1
2026-02-26T09:22:00.200202	0	6	NO_goggles	no_goggles	0.5351	293.58	139.92	358.06	173.36	1
2026-02-26T09:22:00.358407	0	4	NO_helmet	no_helmet	0.6826	290.44	79.52	368.00	125.34	1
2026-02-26T09:22:00.358407	0	6	NO_goggles	no_goggles	0.5622	288.72	139.28	355.34	173.25	1
2026-02-26T09:22:00.361415	0	4	NO_helmet	no_helmet	0.6910	287.00	77.80	365.25	122.72	1
2026-02-26T09:22:00.361415	0	6	NO_goggles	no_goggles	0.5312	284.28	137.47	352.06	168.55	1
2026-02-26T09:22:00.368914	0	4	NO_helmet	no_helmet	0.6926	284.38	74.67	364.47	122.03	1
2026-02-26T09:22:00.368914	0	6	NO_goggles	no_goggles	0.5525	284.75	135.71	346.00	165.45	1
2026-02-26T09:22:00.368914	0	4	NO_helmet	no_helmet	0.7009	281.75	73.55	363.06	118.69	1
2026-02-26T09:22:00.368914	0	6	NO_goggles	no_goggles	0.5813	281.16	133.50	344.59	164.38	1
2026-02-26T09:22:00.614611	0	4	NO_helmet	no_helmet	0.7122	278.69	73.20	361.75	118.16	1
2026-02-26T09:22:00.614611	0	6	NO_goggles	no_goggles	0.5946	279.67	133.55	344.25	164.89	1
2026-02-26T09:22:00.630349	0	4	NO_helmet	no_helmet	0.7311	276.81	74.88	361.75	121.00	1
2026-02-26T09:22:00.630349	0	6	NO_goggles	no_goggles	0.5525	278.73	135.65	343.22	166.33	1
2026-02-26T09:22:00.631308	0	4	NO_helmet	no_helmet	0.7122	277.00	78.03	360.62	123.64	1
2026-02-26T09:22:00.631308	0	6	NO_goggles	no_goggles	0.5234	275.97	138.25	342.16	170.83	1
2026-02-26T09:22:00.631308	0	4	NO_helmet	no_helmet	0.6809	277.38	82.34	359.95	128.72	1
2026-02-26T09:22:00.631308	0	6	NO_goggles	no_goggles	0.4668	276.36	144.26	341.00	178.59	1
2026-02-26T09:22:00.731029	0	4	NO_helmet	no_helmet	0.6406	268.16	89.09	360.12	134.34	1
2026-02-26T09:22:00.731029	0	6	NO_goggles	no_goggles	0.5215	278.61	149.95	342.56	181.34	1
2026-02-26T09:22:00.746704	0	4	NO_helmet	no_helmet	0.4649	260.94	93.59	356.17	142.30	1
2026-02-26T09:22:00.746704	0	6	NO_goggles	no_goggles	0.3812	279.03	152.73	342.56	188.03	1
2026-02-26T09:22:00.751409	0	4	NO_helmet	no_helmet	0.6206	266.56	98.09	358.28	145.78	1
2026-02-26T09:22:00.751409	0	6	NO_goggles	no_goggles	0.5332	278.03	157.13	342.53	188.70	1
2026-02-26T09:22:00.751409	0	4	NO_helmet	no_helmet	0.5312	268.00	99.27	355.88	151.59	1
2026-02-26T09:22:00.751409	0	6	NO_goggles	no_goggles	0.4688	279.31	159.12	342.36	191.12	1
2026-02-26T09:22:00.839825	0	4	NO_helmet	no_helmet	0.5525	271.75	99.53	356.20	149.53	1
2026-02-26T09:22:00.839825	0	6	NO_goggles	no_goggles	0.4766	277.53	158.49	341.95	191.17	1
2026-02-26T09:22:00.845827	0	6	NO_goggles	no_goggles	0.5409	278.81	157.97	341.97	190.27	1
2026-02-26T09:22:00.845827	0	4	NO_helmet	no_helmet	0.4824	269.59	99.92	354.98	149.45	1
2026-02-26T09:22:00.853981	0	4	NO_helmet	no_helmet	0.5098	268.72	98.58	355.53	148.34	1
2026-02-26T09:22:00.853981	0	6	NO_goggles	no_goggles	0.4707	278.78	155.95	341.83	188.64	1
2026-02-26T09:22:00.856981	0	4	NO_helmet	no_helmet	0.4980	269.53	98.16	356.66	145.67	1
2026-02-26T09:22:00.856981	0	6	NO_goggles	no_goggles	0.4941	278.31	153.76	340.06	187.53	1
2026-02-26T09:22:00.980580	0	6	NO_goggles	no_goggles	0.5467	278.47	153.45	341.09	186.42	1
2026-02-26T09:22:00.980580	0	4	NO_helmet	no_helmet	0.5448	269.75	97.05	356.75	143.38	1
2026-02-26T09:22:00.990064	0	4	NO_helmet	no_helmet	0.5351	266.50	96.75	356.56	144.20	1
2026-02-26T09:22:00.990064	0	6	NO_goggles	no_goggles	0.5254	277.94	153.59	341.06	186.06	1
2026-02-26T09:22:01.024968	0	4	NO_helmet	no_helmet	0.5506	270.12	96.86	356.69	143.64	1
2026-02-26T09:22:01.024968	0	6	NO_goggles	no_goggles	0.5351	277.58	154.38	339.97	187.45	1
2026-02-26T09:22:01.084348	0	6	NO_goggles	no_goggles	0.5195	275.66	155.77	341.84	189.34	1
2026-02-26T09:22:01.084348	0	4	NO_helmet	no_helmet	0.3407	265.91	98.69	355.84	146.08	1
2026-02-26T09:22:01.222595	0	4	NO_helmet	no_helmet	0.5889	270.62	99.09	355.97	148.88	1
2026-02-26T09:22:01.222595	0	6	NO_goggles	no_goggles	0.5156	276.72	158.75	341.64	190.97	1
2026-02-26T09:22:01.226029	0	4	NO_helmet	no_helmet	0.5832	268.16	99.84	356.44	151.19	1
2026-02-26T09:22:01.226029	0	6	NO_goggles	no_goggles	0.4610	275.59	157.86	342.33	199.89	1
2026-02-26T09:22:01.234304	0	4	NO_helmet	no_helmet	0.5832	265.69	100.88	357.11	152.58	1
2026-02-26T09:22:01.234304	0	6	NO_goggles	no_goggles	0.5215	275.12	159.97	341.05	197.88	1
2026-02-26T09:22:01.238759	0	4	NO_helmet	no_helmet	0.5506	268.50	101.30	357.31	152.62	1
2026-02-26T09:22:01.238759	0	6	NO_goggles	no_goggles	0.4883	276.09	160.46	341.11	198.23	1
2026-02-26T09:22:01.320528	0	4	NO_helmet	no_helmet	0.5332	267.47	101.56	357.27	152.98	1
2026-02-26T09:22:01.320528	0	6	NO_goggles	no_goggles	0.4902	274.00	163.52	342.05	197.66	1
2026-02-26T09:22:01.329530	0	4	NO_helmet	no_helmet	0.5813	268.78	101.19	357.19	152.78	1
2026-02-26T09:22:01.329530	0	6	NO_goggles	no_goggles	0.4980	276.25	159.85	341.14	198.12	1
2026-02-26T09:22:01.334527	0	4	NO_helmet	no_helmet	0.6243	265.84	100.98	357.73	152.50	1
